id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
13669068,Apt/3Rm(4-10ppl) 2 min walking away to the beach .,79465938,Adriana,Barra da Tijuca,-23.00952,-43.36754,Entire home/apt,2915,3,77,2022-11-15,1.08,1,140,13
13424014,Apto 2 quartos no Flamengo,13863839,Erica,Laranjeiras,-22.93415,-43.17959,Entire home/apt,2375,1,0,,,1,365,0
557914435953565983,Quartos em Apto a 300m da Praia / Piscina e Lazer,393603112,Vitor Lucas,Recreio dos Bandeirantes,-23.02734,-43.47118,Private room,764,1,5,2022-09-11,0.49,1,90,5
742013855149603485,LANAI Apart-Hotel com Vista lateral MAR no melhor ponto da Barra B2-008,473492239,Mauricio,Barra da Tijuca,-23.01322,-43.31034,Entire home/apt,2337,1,0,,,29,362,0
757242423670441473,Condomínio encantador com piscina. Beira mar.,487184858,Mv,Barra da Tijuca,-23.00982,-43.37089,Entire home/apt,3200,1,0,,,1,297,0
552158262273268215,Apartament de frente p praia condomínio de luxo,437819578,Felipe,Barra da Tijuca,-23.00953,-43.3653,Entire home/apt,1128,1,4,2022-07-28,0.55,2,81,4
52824343,Casa Melhor LOCALIZAÇÃO BARRA DA TIJUCA,45036640,Matheus,Barra da Tijuca,-23.01486,-43.30872,Entire home/apt,1414,5,0,,,2,347,0
47026299,Stunning & Luxurious Apartment in Largo do Machado,20561832,Pedro,Catete,-22.93039,-43.17943,Entire home/apt,579,2,90,2022-12-11,3.63,4,80,42
3081765,THE BEST PLACE TO STAY IN RIO,15476913,Silvoca,Barra da Tijuca,-23.00209,-43.37218,Entire home/apt,800,30,0,,,1,363,0
53964413,Ótimo quarto em apartamento no Flamengo.,437147660,Joe,Laranjeiras,-22.93386,-43.17938,Private room,231,1,1,2022-01-02,0.08,1,362,1
580415993103304594,Cobertura 3 quadras da praia+vista Pedra da Gávea,171851293,Maria,Barra da Tijuca,-23.011892,-43.306641,Entire home/apt,1634,3,5,2022-09-12,0.75,2,296,5
4033529,APART HOTEL 1 QUARTO FRENTE MAR,20912626,Andre,Barra da Tijuca,-23.00969,-43.33596,Entire home/apt,1293,4,3,2021-06-21,0.08,1,355,0
9477367,Suite Master - Leblon,47084100,Rosana,Leblon,-22.98016,-43.22522,Private room,1056,3,1,2016-08-15,0.01,1,365,0
750135255295803633,Apartamento na Praia da Barra da Tijuca,286763435,Edu,Barra da Tijuca,-23.0086341,-43.3645505,Entire home/apt,2114,3,0,,,1,148,0
2199615,Beach house perfect location - wonderful beach,8037747,Leonardo,Barra da Tijuca,-23.00893,-43.32773,Entire home/apt,1320,3,5,2022-09-11,0.05,1,358,1
754381733644551000,"depto amoblado Trindade,50 metros da praia.",443557254,Ana,Barra da Tijuca,-23.00662689180482,-43.33877585828304,Entire home/apt,900,1,0,,,1,365,0
778905195157651751,Quarto e Sala espaçoso,432668892,Ayla,Copacabana,-22.96615489214507,-43.185463808476925,Entire home/apt,426,5,0,,,1,19,0
574101300239808467,Casarão na Praia Barra da Tijuca 16 Hóspedes.,77023853,Marcello,Barra da Tijuca,-23.01006,-43.33949,Entire home/apt,1800,2,2,2022-11-20,0.77,5,108,2
51813791,BOTAFOGO CUPUAÇU NOVO,60298129,Danide,Botafogo,-22.94608,-43.18978,Entire home/apt,3714,6,4,2022-03-07,0.32,32,161,3
706318025122608090,Compartilhado Feminino,477415028,Rio 222,Laranjeiras,-22.9336554,-43.1867286,Shared room,159,1,0,,,7,57,0
28668703,Apartamento excepcional a 150m da praia,70541084,Bruna,Barra da Tijuca,-23.01213,-43.31589,Entire home/apt,2090,2,14,2022-12-18,1.73,1,290,14
781037975837875439,Largo do Machado in house,190899521,Lala,Catete,-22.93094,-43.17849,Entire home/apt,160,1,2,2022-12-23,2.0,2,336,2
22187758,MANSÃO NA LUCIO COSTA - SERNAMBETIBA - PRAIA,14315601,Aroldo,Barra da Tijuca,-23.00773,-43.33235,Entire home/apt,5278,30,0,,,70,177,0
2620957,Spacious Apartment. Great location,10222809,Joana,Laranjeiras,-22.93733,-43.18157,Entire home/apt,375,3,8,2022-11-15,0.09,2,165,2
720289428810295452,Quarto em apto no coração da zona sul do Rio!,16703526,Luiz Augusto,Botafogo,-22.9535,-43.18226,Private room,214,1,0,,,1,360,0
778427418502378631,Comfort | Copacabana | Suite | Pf301,371026651,Pineapples,Copacabana,-22.96952,-43.18295,Entire home/apt,180,1,0,,,84,337,0
1146944,apartament Rio Cristo e Copacabana!,4555781,Lília,Laranjeiras,-22.93556,-43.18094,Entire home/apt,426,3,221,2022-12-22,1.93,2,311,30
28491818,Comfortable room in Leblon,215065243,Paulo,Leblon,-22.98007,-43.22642,Private room,180,1,1,2019-03-06,0.02,1,364,0
671020251646674081,Apartamento com arte e por do sol.,256511900,Karoline,Recreio dos Bandeirantes,-23.02178,-43.48578,Private room,200,1,1,2022-09-10,0.27,1,362,1
629625372207822212,Quarto silencioso em apartamento charmoso,44177289,Camila,Copacabana,-22.98086,-43.19631,Private room,150,1,2,2022-09-09,0.52,2,346,2
709460415292036057,Cobertura com banheira.,336550501,Henrique,Recreio dos Bandeirantes,-23.027283230966727,-43.472043089568615,Private room,140,2,1,2022-09-11,0.27,1,363,1
786785583105658102,"Faça tudo a pé, praia, Metro e Netflix",309545021,Jesus Fernando,Barra da Tijuca,-23.00658214361593,-43.319173604249954,Entire home/apt,560,3,0,,,1,355,0
695652620024263361,"Apartamento Garden, Charmoso Com Piscina",475498146,Monica,Recreio dos Bandeirantes,-23.0115,-43.47233,Entire home/apt,431,2,6,2022-11-16,1.55,1,308,6
16488463,"Garagem, PS3, Secadora. Melhor localização do Rio",4420701,Gustavo,Botafogo,-22.9475,-43.18787,Entire home/apt,718,7,60,2022-11-28,0.82,14,322,6
40947761,Apartamento tipo casa no melhor lugar de Botafogo,91204438,Geovana,Botafogo,-22.95319,-43.19377,Entire home/apt,700,4,0,,,1,79,0
10437802,1bedroom in Lagoa - Rio de Janeiro,53764751,Andre,Lagoa,-22.96224,-43.20188,Private room,170,180,0,,,1,365,0
54050204,Flat incrível no coração da Barra da Tijuca 2,391649846,Ricardo,Barra da Tijuca,-23.00376,-43.34006,Entire home/apt,195,1,10,2022-11-06,1.89,3,119,10
762285058780459471,Quarto solar,474500684,Davy,Santa Teresa,-22.91757,-43.1862,Private room,149,1,0,,,6,364,0
23575738,Pearl Apartment – 2 bedrooms at Leblon,91654021,Daniel,Leblon,-22.98453,-43.21704,Entire home/apt,1492,5,0,,,145,46,0
790049449450846094,Ótimo apto no Rio,10564794,Eduardo,Humaitá,-22.9581522,-43.1976981,Entire home/apt,642,1,0,,,9,363,0
3530267,Macaw,16944833,Maria,Santa Teresa,-22.92,-43.18481,Private room,78,5,11,2022-09-13,0.27,6,146,3
43924925,Cozy place 20 metters to the beach,101554921,Marcelo,Leme,-22.9646,-43.17181,Private room,156,1,12,2022-09-03,0.39,1,326,7
710777215517419817,Quarto com bicama na Barra da Tijuca,298470108,Polyana,Barra da Tijuca,-23.004666591006117,-43.32953363656998,Private room,850,1,1,2022-09-10,0.27,1,364,1
41958139,Apartamento Laranjeiras zona sul RJ,106110922,Flávia,Laranjeiras,-22.92987,-43.18848,Private room,300,2,1,2020-02-25,0.03,1,90,0
27783243,Apartamento de luxo  frente Mar Luxury beachfront,132388145,Ivana,Barra da Tijuca,-23.00901,-43.35364,Entire home/apt,1360,2,66,2022-12-23,1.29,6,121,20
747819646488581920,"Quarto solteiro, near Macumba & Prainha beaches.",11096146,Claudia,Recreio dos Bandeirantes,-23.02142,-43.48068,Private room,150,1,0,,,3,330,0
648723652694892299,Quarto para alugar com cama de solteiro e frigobar,234408160,Asafe,Barra da Tijuca,-23.00849,-43.42771,Private room,150,1,6,2022-11-05,1.53,1,332,6
